113,68.416,24.116,37.104,75.373,85.711,44.389,48.629,55.203,16.11,45.126,84.391,2.063,92.48,42.69,16.596,73.595,97.877,56.165,83.921,10.15,66.798,8.869,15.471,55.195,72.361,22.874,95.566,35.504,13.935,84.463,62.884,17.219,57.048,40.648,92.784,57.032,27.567,32.196
494,62.509,84.698,54.278,26.921,32.859,15.924,43.951,48.015,40.917,72.468,84.463,76.981,8.102,59.237,56.422,6.287,19.206,75.046,17.394,33.932,68.147,53.759,89.855,58.693,32.408,17.015,6.545,81.013,60.497,38.956,39.991,89.025,73.21,76.385,68.876,16.019,37.17,97.973
68,72.695,66.817,86.897,40.562,34.971,0.115,7.947,70.389,51.806,85.437,51.561,43.829,27.155,64.778,64.126,33.231,35.156,75.353,54.162,87.426,5.187,27.203,54.47,92.776,37.353,74.085,77.926,83.014,62.156,41.464,87.996,30.808,52.047,58.267,34.315,84.935,71.097,21.766
756,37.905,6.01,73.261,13.664,68.992,18.421,41.023,85.89,46.076,90.487,31.495,78.586,61.344,33.648,6.067,36.489,76.818,52.071,61.778,14.592,95.562,42.105,34.486,57.231,82.902,1.246,22.455,49.953,23.763,55.513,52.983,5.559,33.959,92.358,24.529,35.684,13.921,61.886
708,93.297,64.344,61.938,87.57,67.213,12.972,79.591,65.512,5.25,29.591,92.9,10.103,96.715,25.341,63.105,27.091,91.74,33.687,29.68,64.138,32.353,58.538,43.342,16.108,9.806,75.156,33.568,76.351,37.319,45.213,34.516,70.83,11.433,28.451,37.424,41.052,44.509,61.292
434,67.444,69.038,2.449,28.266,83.675,97.12,36.308,55.037,73.114,28.514,82.098,60.871,68.195,59.747,20.365,93.649,76.411,68.537,58.737,34.118,46.069,69.713,22.885,10.965,84.01,40.194,31.783,74.188,63.5,96.11,26.62,15.782,18.583,88.731,67.675,11.871,22.666,31.294
927,42.467,44.432,7.602,25.878,97.912,72.038,61.215,8.532,94.473,74.737,31.648,59.366,46.918,11.339,35.264,21.938,23.96,59.728,45.139,6.173,35.025,57.083,59.793,83.504,73.302,32.389,89.172,90.157,61.778,61.976,33.41,10.75,49.405,40.639,60.355,47.39,74.287,39.407
357,87.502,20.411,18.273,96.292,90.429,24.999,0.941,21.548,17.97,30.927,61.09,38.934,12.678,25.914,50.55,5.917,42.894,76.584,74.992,4.405,40.349,77.014,66.808,68.298,75.136,97.456,25.443,5.62,21.206,67.803,29.104,54.876,23.124,36.077,56.957,94.786,14.582,67.598
916,7.456,44.43,62.216,22.959,57.016,49.237,16.743,24.167,14.882,52.622,42.655,17.154,53.336,77.785,68.717,24.226,60.05,22.685,90.611,65.059,58.812,74.79,93.829,57.051,45.272,24.089,64.536,24.395,75.049,52.224,41.978,13.199,98.155,8.431,24.623,89.423,62.808,92.193
436,44.282,93.358,79.445,35.408,41.128,35.018,2.812,37.524,3.731,3.185,31.35,63.942,62.36,43.133,24.998,51.352,54.396,4.595,9.46,78.869,58.922,51.18,33.263,82.128,75.445,47.321,40.853,42.668,10.09,56.492,85.524,50.52,5.135,11.654,35.186,22.28,59.409,36.998
736,18.941,54.309,49.958,37.124,0.739,54.624,22.639,88.466,45.136,12.468,45.466,10.479,92.957,63.613,53.512,10.559,92.453,91.882,88.112,98.085,75.1,86.71,60.282,56.042,28.069,28.092,61.221,51.708,62.693,86.402,14.784,89.406,38.539,59.91,9.855,83.97,80.36,0.089
762,60.617,54.573,52.445,67.571,53.83,17.515,73.947,80.473,32.333,15.392,35.778,59.737,43.994,82.768,28.612,86.858,40.365,26.154,91.333,89.75,76.383,55.466,39.387,81.884,78.761,8.627,65.614,62.243,40.598,11.467,19.365,65.037,74.435,64.519,13.633,44.488,98.993,92.182
910,54.657,18.437,21.075,27.107,33.54,92.11,86.443,9.727,3.699,47.3,19.417,81.101,86.444,82.827,44.46,44.188,50.087,99.177,97.967,33.231,43.673,80.115,69.998,86.35,3.842,35.286,58.878,66.818,4.586,89.549,64.161,89.286,20.157,51.385,60.869,76.574,73.968,12.099
259,51.894,34.566,61.025,79.277,63.593,75.815,31.235,74.984,99.163,53.455,73.54,57.139,56.508,21.476,30.292,82.998,48.699,46.975,15.801,33.882,46.219,95.423,52.951,5.562,71.551,25.028,5.156,95.001,45.237,51.096,28.572,28.535,1.01,14.233,86.466,68.423,70.222,4.867
294,39.037,32.144,81.976,41.902,31.033,27.779,15.12,53.944,49.426,32.05,71.105,5.137,5.84,37.51,71.974,20.772,73.537,64.857,40.909,15.212,82.799,49.387,34.53,78.686,90.225,41.266,66.424,38.086,12.856,81.765,42.257,1.469,63.71,4.55,40.871,65.567,15.85,57.588
832,36.102,13.784,26.736,38.52,61.554,74.029,41.957,75.449,16.542,96.587,26.028,12.403,70.377,79.398,61.747,55.716,22.847,67.518,40.377,91.996,29.477,60.283,49.294,64.585,30.864,24.39,72.827,51.938,76.865,24.629,38.772,40.435,81.234,46.516,83.237,23.219,14.13,23.501
349,76.418,55.909,84.471,95.887,24.027,36.881,41.893,80.603,48.215,90.671,32.611,37.79,16.057,47.689,2.408,24.175,49.878,86.622,23.067,4.752,16.144,2.57,15.293,69.308,19.901,31.072,16.327,25.81,79.197,70.25,42.715,16.729,68.731,81.533,10.029,91.383,35.238,42
320,19.814,64.976,31.66,53.604,22.369,13.386,53.311,78.093,54.461,30.743,58.28,31.63,26.095,90.099,5.065,92.421,85.163,34.851,77.177,8.768,32.866,70.48,11.411,96.001,44.462,3.565,10.279,88.392,15.517,90.224,60.977,76.075,20.473,80.223,25.971,9.566,96.273,85.853
121,71.8,15.427,16.867,95.044,72.106,52.376,22.573,34.423,1.255,28.173,35.611,33.081,36.393,60.898,17.901,77.514,56.996,30.741,64.638,36.009,20.299,73.982,81.547,28.204,99.491,87.179,2.065,62.766,27.11,35.362,55.724,77.413,20.654,2.534,21.199,8.523,82.61,9.11
801,25.337,18.689,59.776,93.48,67.492,74.286,55.94,55.86,90.15,3.786,72.139,95.031,22.217,71.983,15.459,2.34,86.667,22.338,12.461,1.018,79.314,56.261,42.804,5.376,60.288,49.088,2.459,96.37,19.534,18.548,15.04,14.312,10.299,20.716,4.821,62.198,95.825,36.377
604,24.334,69.871,43.422,2.369,64.786,72.013,96.167,52.82,45.245,72.672,60.611,58.307,39.432,12.819,1.85,35.541,16.618,26.899,73.07,85.45,67.99,71.803,32.216,49.385,95.631,74.258,27.215,90.171,41.706,99.873,4.422,35.598,50.742,17.727,71.998,41.072,30.767,61.715
296,46.65,81.159,93.877,16.875,73.099,62.453,22.53,40.454,79.871,7.02,47.042,22.257,45.169,72.092,41.257,34.903,14.294,63.519,38.323,5.557,84.642,78.511,84.018,65.292,59.939,63.564,89.094,41.689,31.927,22.733,87.54,33.646,9.29,76.768,93.248,61.631,10.877,10.866
145,8.887,52.772,11.973,99.301,16.536,98.589,78.12,42.657,68.006,61.763,52.986,22.869,74.889,91.127,28.005,51.183,49.281,29.888,37.665,53.676,70.917,62.079,44.454,44.637,61.387,76.026,99.761,94.697,74.187,69.596,7.044,33.295,20.929,89.869,33.256,23.706,58.133,57.371
840,21.188,31.888,22.204,71.078,33.702,58.382,24.689,8.09,17.528,55.716,25.037,65.793,61.988,75.753,83.955,18.364,11.926,32.147,99.719,21.334,35.828,97.435,17.873,62.027,31.469,38.811,54.243,42.81,92.761,49.534,60.744,58.799,30.771,60.333,50.286,18.209,40.554,64.085
494,49.091,84.077,69.281,92.998,87.621,55.157,42.738,29.032,53.004,38.917,88.419,33.695,34.17,54.154,48.826,22.986,2.771,44.581,13.691,35.53,48.45,40.301,43.214,27.312,20.207,8.264,1.358,19.747,68.714,73.531,50.461,11.329,8.457,65.258,27.165,74.679,73.191,10.313
940,46.18,31.927,3.765,50.421,66.781,21.216,69.782,7.639,39.478,75.768,38.001,43.082,91.919,45.368,6.39,31.333,24.901,76.019,66.384,20.267,41.953,20.443,18.872,97.795,55.232,29.926,74.669,90.12,14.404,74.726,4.279,33.324,24.207,25.873,39.741,16.977,79.422,91.284
830,64.201,33.124,97.722,44.504,11.207,9.04,28.388,95.386,80.821,24.007,55.644,88.614,81.057,78.997,38.155,28.612,5.705,75.29,25.182,63.472,11.065,43.667,36.531,66.359,7.733,16.714,17.319,36.964,80.983,21.128,12.295,59.367,96.356,7.612,43.698,33.907,58.936,2.326
399,91.316,71.613,15.768,63.024,71.688,69.646,10.086,52.88,3.447,75.736,11.671,7.673,23.179,34.971,74.255,86.134,25.877,51.048,76.632,22.731,16.579,37.027,29.522,17.111,89.993,7.123,35.494,61.125,85.302,37.732,12.728,71.507,52.824,57.803,26.667,43.264,58.226,65.479
227,13.242,45.424,65.573,51.665,90.495,62.17,60.514,58.965,65.789,84.39,55.553,33.972,91.171,51.533,66.544,89.937,54.886,87.626,41.381,15.39,70.61,3.302,14.337,60.247,80.03,11.241,63.02,32.163,20.56,10.889,63.014,96.571,45.777,88.306,88.98,17.728,25.641,26.897
181,47.063,55.457,68.13,54.309,30.843,97.295,69.371,78.036,89.674,53.778,36.953,45.853,67.206,2.209,63.558,70.999,10.97,99.83,13.928,6.039,90.275,49.709,0.53,51.697,86.751,53.278,35.655,9.294,84.532,44.025,71.59,46.258,19.299,30.957,0.139,73.363,52.517,97.858
310,91.868,41.68,67.219,3.936,38.285,58.701,93.476,52.132,24.566,73.462,74.191,33.861,32.082,43.31,24.393,43.498,49.731,5.416,83.603,9.898,40.32,73.883,35.478,25.611,50.46,9.633,13.119,8.386,53.437,97.508,57.232,17.067,20.408,73.905,91.394,24.725,62.151,43.889
922,15.902,19.511,56.996,41.425,15.855,88.558,20.497,51.449,58.386,56.482,11.252,78.513,12.992,0.557,21.386,69.499,61.33,68.331,72.642,35.525,50.364,12.88,96.588,12.174,61.567,86.403,30.662,21.984,44.527,76.208,33.118,53.424,0.209,72.958,45.058,45.204,45.161,69.062
538,10.756,75.614,85.373,66.749,27.384,10.739,79.681,98.302,33.375,18.383,52.659,38.405,93.802,77.76,58.134,37.32,82.157,34.262,21.44,32.666,84.695,20.446,34.016,39.764,40.378,5.507,1.991,63.664,48.503,17.033,73.642,9.346,90.357,19.151,68.239,80.983,73.373,77.137
895,72.016,41.664,90.271,59.48,89.543,5.727,96.573,34.388,14.538,71.061,70.579,22.611,72.173,38.648,51.437,93.31,75.097,91.483,43.274,11.989,62.212,85.663,96.303,61.961,17.418,96.203,85.025,81.851,66.907,15.379,30.43,56.854,28.811,52.386,39.328,54.293,48.092,10.674
591,29.285,93.953,51.747,34.396,67.14,23.387,35.208,16.217,62.919,92.215,23.142,30.456,2.594,44.694,67.562,86.029,87.349,79.368,76.106,47.009,19.173,23.092,19.303,74.841,79.935,95.615,70.189,69.582,44.836,7.416,38.307,52.983,66.024,45.969,40.608,93.338,97.103,40.13
151,14.871,59.765,73.116,23.042,32.088,90.934,92.467,24.024,5.584,50.424,52.67,50.411,89.346,98.583,43.142,35.976,40.141,20.185,95.067,97.235,80.57,2.234,10.973,23.461,97.944,48.619,18.711,9.939,94.95,96.113,65.451,73.257,36.68,97.553,87.239,66.419,77.589,86.084
413,78.307,18.832,8.834,2.848,94.719,15.833,6.042,77.068,2.984,54.597,90.833,8.345,7.217,84.116,37.474,43.182,77.529,6.655,15.09,38.839,62.503,56.213,83.495,55.096,65.592,56.831,28.34,36.366,51.391,59.97,80.119,68.07,0.748,29.942,34.737,36.507,41.681,1.776
577,15.464,76.952,34.898,22.836,37.887,82.967,34.011,97.105,37.816,47.017,12.393,15.378,8.476,97.425,64.915,23.64,11.753,59.445,96.274,79.225,49.278,58.952,84.708,30.992,8.991,29.64,64.922,9.827,49.852,93.03,75.427,47.913,38.021,95.917,91.625,64.495,99.935,77.496
905,88.408,8.4,9.37,60.726,57.419,18.335,40.241,14.351,40.706,46.131,82.991,24.395,97.833,44.66,7.074,77.906,54.864,90.452,95.052,97.817,60.979,19.522,57.447,37.564,21.057,99.387,8.297,58.65,20.237,62.325,91.718,60.128,72.676,63.805,54.329,96.336,78.682,30.381
392,49.526,22.152,0.868,12.231,23.743,25.435,46.868,94.575,78.982,53.587,16.361,76.058,81.517,2.061,72.855,10.735,16.492,80.913,17.974,2.76,1.833,14.255,5.713,78.723,58.591,71.373,35.379,14.829,74.888,17.356,76.495,5.311,43.655,9.454,99.77,9.025,85.945,13.501
27,63.139,38.691,77.39,65.498,36.756,80.154,12.356,53.304,48.289,48.498,88.208,76.597,98.252,47.939,11.204,21.819,89.009,82.948,30.446,82.992,70.546,85.181,39.759,95.449,67.711,59.448,2.712,14.652,29.777,43.227,29.815,40.059,10.206,80.41,60.289,49.289,19.853,33.076
449,29.193,71.357,83.763,70.029,67.607,10.218,43.866,15.665,81.753,99.928,24.321,45.298,74.654,93.278,56.49,97.219,14.125,13.824,19.978,94.895,6.714,85.634,84.798,4.585,51.135,91.645,31.225,62.5,5.084,77.229,35.197,15.016,41.145,42.932,72.111,34.231,32.031,6.083
625,35.965,95.157,65.947,68.421,25.436,9.924,25.838,7.922,15.653,59.857,2.322,10.26,78.253,6.819,0.478,3.133,78.524,67.841,26.538,64.662,66.7,61.994,81.238,25.317,80.091,32.863,91.375,2.428,20.679,20.238,70.32,78.216,22.652,79.912,46.16,35.812,78.714,83.248
103,7.208,79.369,80.814,93.195,9.653,3.935,61.494,4.386,44.315,47.479,57.683,96.935,74.004,66.299,8.532,27.89,18.867,86.136,59.907,93.407,0.503,54.774,31.62,41.693,90.41,30.155,50.456,29.668,65.581,44.838,49.994,40.318,93.455,26.584,50.4,42.618,98.808,98.939
556,14.008,77.756,1.535,46.326,29.977,0.236,71.204,61.238,78.39,73.422,98.576,94.839,51.888,44.851,43.633,12.617,89.77,31.754,83.179,1.058,15.92,35.741,54.971,44.525,39.035,81.223,77.035,44.482,84.809,93.559,22.205,38.442,16.772,49.404,77.619,33.734,93.226,3.126
983,14.794,98.573,42.783,58.268,70.046,42.358,82.615,6.238,18.072,18.886,9.975,0.799,8.542,89.673,8.527,57.712,67.43,40.463,82.465,75.54,65.482,75.112,79.168,8.559,43.691,46.802,62.821,69.938,61.558,81.715,2.796,51.967,19.02,10.219,38.983,49.405,79.071,82.647
324,28.88,32.92,71.349,92.273,92.62,33.165,21.563,92.516,57.222,55.271,79.569,39.937,56.938,64.264,3.563,62.215,67.178,53.696,45.617,30.088,85.096,12.022,30.481,25.484,9.43,10.412,3.235,76.722,95.552,28.631,90.53,85.113,55.689,41.98,9.924,48.377,86.531,37.384
259,35.272,64.998,38.371,27.075,55.466,84.103,83.014,16.514,95.878,1.574,47.603,58.447,39.314,27.522,38.414,7.623,71.621,41.84,21.544,80.876,42.496,23.097,68.639,78.076,93.365,87.563,37.965,93.924,43.663,92.571,38.582,33.518,42.111,23.041,62.027,26.346,80.249,75.575
8,70.322,53.152,57.006,72.587,10.603,75.507,27.076,97.113,19.447,29.543,35.605,59.546,37.044,48.688,13.734,2.506,53.603,4.668,71.885,84.856,69.482,21.16,56.547,97.304,49.923,71.959,71.208,72.006,50.723,1.942,45.572,46.585,80.588,56.985,88.537,65.617,40.106,29.544
669,57.485,82.55,49.291,69.55,23.586,68.675,75.359,61.538,10.811,11.153,4.297,36.074,72.822,44.693,3.785,6.962,31.811,80.465,86.626,92.448,16.141,81.344,67.925,88.216,76.525,21.01,68.225,3.828,78.536,96.898,99.116,28.052,42.902,45.711,9.787,98.072,5.6,20.066
943,56.166,54.39,34.924,2.833,98.095,36.104,71.731,28.597,96.649,78.403,33.685,62.076,44.444,92.156,69.484,55.934,1.846,58.279,20.484,86.122,82.966,75.255,39.154,80.538,4.723,57.564,76.036,86.241,61.65,39.973,39.175,52.171,65.121,82.96,54.32,92.916,33.524,85.522
659,39.478,29.54,57.701,67.039,66.364,5.666,60.154,19.857,91.24,22.837,64.531,63.053,38.743,82.909,48.776,68.019,89.076,92.645,8.594,20.349,61.941,95.018,43.188,88.823,84.481,67.614,72.789,6.674,98.729,58.422,43.99,63.646,19.318,21.286,95.64,8.251,32.407,45.28
572,86.225,81.344,22.541,26.973,60.642,27.864,7.093,89.186,90.611,26.647,85.206,9.773,54.008,24.755,26.512,58.51,6.904,98.068,9.397,63.414,58.717,98.836,0.469,93.277,6.932,19.609,81.59,77.277,35.753,65.168,20.503,46.001,71.208,19.639,4.429,79.65,44.01,46.591
878,18.475,12.15,60.781,87.704,98.287,3.138,48.393,35.747,25.911,65.707,70.187,24.592,73.487,90.172,65.737,60.236,57.047,75.171,51.069,44.752,8.688,49.963,54.481,4.581,0.096,71.403,11.597,85.368,59.809,67.18,23.099,55.751,62.092,36.838,86.085,99.225,67.841,42.715
668,39.93,29.478,2.585,50.005,32.782,42.969,94.239,26.477,17.765,79.014,12.723,30.179,92.785,4.391,91.837,40.393,33.352,3.698,25.527,18.835,50.32,10.122,38.284,80.56,99.949,87.859,57.054,69.729,75.216,40.87,7.005,89.283,19.221,84.888,35.215,50.083,81.973,97.452
699,46.989,37.421,7.779,6.611,77.892,20.158,17.879,64.35,15.67,60.982,44.824,67.914,0.971,15.739,0.816,30.449,52.96,85.587,96.996,96.371,74.186,57.75,51.685,2.107,37.028,41.424,48.867,39.643,95.931,79.255,35.297,74.76,40.621,50.249,84.239,2.512,63.044,88.437
588,23.058,14.878,36.533,83.338,94.006,8.809,67.506,45.886,50.89,20.484,45.067,3.633,9.15,98.524,68.705,39.757,89.649,8.855,89.643,62.414,52.925,53.124,35.385,57.787,1.48,63.405,76.712,94.045,64.19,74.076,25.331,7.62,31.386,75.54,63.552,77.022,60.685,71.06
117,10.984,11.535,98.672,1.517,68.03,54.785,94.477,50.947,66.372,30.77,29.96,99.609,29.006,9.651,1.079,37.177,40.911,4.79,60.134,61.395,56.42,80.578,84.032,47.662,97.185,50.062,14.346,4.23,3.749,48.515,89.552,41.867,74.649,98.712,52.99,13.067,36.009,4.044
996,20.452,76.794,75.318,48.835,90.419,59.516,25.694,50.385,14.226,19.064,88.551,90.326,31.459,67.051,17.879,15.692,21.204,98.237,64.791,53.1,26.803,34.261,96.769,98.796,41.41,51.453,4.356,30.706,41.54,78.982,24.247,59.666,45.321,31.957,78.288,36.942,93.879,8.291
811,17.076,81.793,87.307,58.165,26.938,33.669,70.235,58.848,36.587,3.356,68.968,72.076,45.503,4.724,20.686,59.788,6.479,88.605,21.244,93.26,44.997,86.507,64.443,59.19,82.627,65.765,0.295,34.795,40.068,77.221,91.634,49.293,78.648,58.855,31.324,61.596,70.018,36.395
513,23.688,53.455,79.851,34.573,13.886,56.338,51.205,66.265,30.765,65.101,0.442,11.524,70.21,51.57,24.172,68.771,88.666,55.335,78.249,94.357,42.509,82.398,56.242,29.713,47.054,35.67,72.561,11.107,83.248,60.324,8.711,65.087,41.16,7.742,39.721,59.704,68.591,33.621
876,11.712,1.909,91.941,41.804,57.209,97.422,69.696,32.207,43.62,23.14,31.702,2.152,41.102,57.601,55.742,55.812,50.249,32.61,19.485,28.595,6.025,71.114,38.662,45.65,41.262,37.917,33.127,25.229,18.953,41.557,0.917,92.873,38.331,50.208,56.888,0.294,18.499,5.224
658,54.274,90.762,75.656,77.119,81.812,55.567,90.205,2.285,94.572,52.65,43.611,6.105,56.776,99.843,46.265,88.603,3.985,96.709,96.042,91.835,79.863,60.932,33.026,64.066,38.409,87.774,68.51,7.819,63.741,70.343,14.591,11.335,19.632,93.579,88.889,91.761,75.348,27.313
734,76.288,41.151,18.075,90.635,60.768,2.086,64.39,53.289,69.681,79.889,59.451,88.592,30.827,46.132,57.759,10.763,41.786,71.312,51.908,48.165,35.014,22.581,5.519,70.09,58.415,85.828,79.8,12.206,86.582,2.663,90.004,15.545,22.698,64.543,50.848,84.213,14.83,93.256
622,63.477,85.007,94.957,30.071,99.739,60.493,23.235,77.594,18.02,16.988,78.607,74.26,58.431,17.206,94.036,31.277,28.682,35.335,68.595,45.861,35.454,10.104,47.219,13.503,11.339,87.628,30.679,10.498,9.812,29.504,70.989,82.672,74.965,7.714,30.795,87.108,10.805,66.765
506,26.31,29.347,87.779,43.472,25.592,46.609,99.389,70.757,49.39,11.613,92.345,75.405,38.107,34.995,94.667,10.296,23.733,42.061,86.426,85.176,2.713,88.841,56.732,17.893,65.953,97.338,74.889,98.361,73.585,49.859,27.582,28.702,73.93,64.48,87.268,31.432,7.965,88.513
181,33.092,16.198,11.844,78.711,0.071,49.113,37.665,18.354,90.53,13.682,67.272,17.675,94.304,95.326,33.744,79.704,82.412,77.092,79.704,10.14,49.074,28.673,39.742,26.648,80.176,36.13,46.48,67.513,45.443,82.097,47.68,19.348,58.819,69.012,34.526,29.676,15.29,45.216
91,51.445,95.449,91.286,58.702,49.097,95.991,18.76,43.47,19.028,91.864,13.071,37.744,23.275,37.524,10.49,86.118,86.397,30.754,53.529,21.177,18.513,55.079,45.655,84.702,28.816,30.243,30.9,40.869,51.927,29.562,68.414,24.816,36.85,8.611,64.702,21.97,95.816,71.243
160,11.734,45.655,82.497,20.952,92.469,52.105,68.231,53.821,86.695,60.763,35.682,72.01,44.09,48.359,28.69,97.563,52.958,79.257,82.894,56.583,55.335,41.378,1.795,52.99,92.035,75.983,76.43,79.209,66.194,96.804,82.614,99.818,14.195,62.852,83.208,50.579,47.416,59.548
534,18.94,71.231,9.026,38.603,93.218,28.186,20.664,55.521,79.993,1.723,64.986,99.758,48.663,14.679,53.588,66.632,12.314,68.33,3.918,68.715,34.658,27.643,93.83,27.055,39.098,95.075,27.623,39.412,4.891,99.879,19.552,99.677,13.514,14.131,59.151,6.154,78.605,37.432
14,96.586,8.439,94.029,89.209,41.704,17.674,2.302,42.778,55.868,62.141,4.08,22.38,1.315,49.285,66.205,74.3,82.128,42.827,55.048,29.214,41.663,88.674,56.276,93.875,97.932,14.993,68.415,44.668,55.481,11.33,66.176,61.866,19.762,63.941,97.284,63.797,43.309,39.869
327,93.909,26.13,0.617,71.377,85.729,4.939,93.56,71.577,96.57,65.972,65.811,36.406,25.048,97.528,68.819,56.659,86.891,82.048,62.552,76.817,25.347,63.319,61.926,58.779,34.507,87.33,77.019,16.663,65.515,57.281,29.295,81.202,64.697,33.953,40.57,81.097,64.768,66.207
325,24.042,96.625,22.775,34.141,27.751,93.249,40.655,28.948,19.18,38.815,7.75,81.788,8.607,13.458,96.984,30.369,3.503,44.698,68.693,59.771,54.127,97.16,55.296,45.467,67.538,16.523,18.292,61.968,62.909,97.852,24.492,14.711,89.766,77.076,77.52,51.493,57.752,19.473
340,18.195,77.453,86.295,89.362,11.942,88.956,66.348,77.387,85.788,33.067,86.469,25.643,49.46,89.53,54.621,58.102,69.904,17.62,99.104,6.775,68.829,69.222,49.121,46.503,22.609,14.475,48.596,79.659,75.265,83.324,19.425,12.45,55.811,27.195,3.638,72.373,54.703,28.723
250,77.428,61.798,85.297,42.756,26.455,63.611,41.709,94.642,9.604,16.468,31.622,78.784,31.15,5.865,70.504,20.88,39.411,62.656,77.69,65.845,31.016,13.812,96.098,79.791,51.562,15.374,96.95,40.421,71.622,50.016,90.751,31.699,41.746,81.744,45.494,49.125,69.226,51.984
966,99.863,99.592,22.695,73.497,23.095,69.679,1.446,6.796,80.105,82.576,76.107,43.611,51.655,67.737,34.35,47.41,80.791,11.351,10.714,67.118,91.964,20.183,17.041,18.399,34.601,72.767,34.454,46.991,1.376,15.459,53.224,60.779,62.933,62.594,56.429,6.415,78.583,82.262
395,58.186,96.591,68.873,80.625,2.782,64.409,96.083,52.14,7.149,49.953,47.842,45.468,58.46,26.229,4.805,8.045,18.995,17.569,12.93,22.529,21.772,4.178,30.054,55.915,73.978,41.739,46.105,97.454,95.903,23.127,49.24,3.266,98.456,87.19,93.793,14.005,87.408,32.835
504,29.376,68.577,13.143,88.384,55.444,2.328,27.852,39.406,28.643,37.915,28.777,43.924,18.373,62.245,13.859,32.879,33.051,74.882,19.541,81.749,74.743,23.298,91.142,36.198,74.995,86.778,62.188,59.361,50.333,22.79,34.951,77.955,67.5,36.837,49.917,7.698,40.33,56.89
594,21.59,36.292,75.17,26.88,20.059,10.804,29.504,75.03,51.893,59.72,26.819,45.777,99.312,42.419,39.334,80.312,26.17,54.662,52.171,78.027,60.797,1.8,20.098,62.473,87.459,11.399,16.681,94.091,86.607,79.559,27.721,3.741,60.892,35.134,13.195,27.078,82.359,95.346
200,74.14,22.819,4.952,2.314,96.997,89.699,40.858,98.722,70.498,83.165,74.692,60.143,76.567,71.329,38.001,5.397,42.976,8.822,4.672,85.623,37.487,62.8,68.826,95.097,54.801,49.2,28.503,24.511,48.286,70.217,56.804,77.6,74.452,84.165,71.195,60.174,3.154,41.857
532,26.756,60.895,51.405,29.943,60.597,70.628,21.892,1.206,88.513,86.148,34.705,46.783,17.054,55.542,6.079,10.231,19.601,44.363,76.018,96.582,15.268,59.451,59.571,26.629,39.444,28.631,19.734,58.672,73.933,72.658,15.698,17.796,60.748,59.808,82.837,88.277,44.945,18.225
555,5.861,33.831,97.51,43.055,87.136,63.798,93.929,40.917,39.156,71.346,74.999,40.532,22.871,63.09,20.191,75.399,15.069,65.574,16.964,83.435,78.891,51.737,30.318,98.425,70.5,61.044,22.898,7.31,37.251,68.49,61.472,30.943,40.67,5.649,29.44,64.381,51.716,87.005
366,32.242,47.767,63.984,37.189,52.748,47.907,39.87,25.194,87.928,32.326,53.439,56.508,14.96,52.343,26.928,55.36,12.866,23.795,37.455,55.552,99.867,90.439,7.842,75.354,91.706,72.127,69.214,82.423,37.206,53.442,48.458,78.62,32.473,85.876,38.44,23.845,3.068,82.308
922,41.563,74.599,98.405,91.165,92.462,48.138,97.922,98.366,93.968,77.374,9.269,81.444,40.108,1.246,96.328,7.049,20.967,73.998,55.334,55.117,75.659,98.492,95.917,42.393,67.914,30.61,79.452,63.83,27.63,34.954,40.241,22.922,92.893,45.304,53.638,80.262,53.638,75.099
42,59.696,50.002,22.756,31.632,76.49,84.168,2.447,55.389,23.93,38.992,40.903,18.773,17.762,67.273,0.942,5.515,57.704,12.278,21.988,32.337,14.369,4.155,83.418,8.796,60.358,3.189,96.365,1.689,18.451,17.608,1.125,4.975,2.736,3.219,98.267,50.892,55.858,84.532
798,96.012,71.009,63.906,58.11,68.462,53.827,56.746,46.785,0.79,30.276,28.761,96.413,10.677,0.375,79.918,78.324,8.12,30.913,44.246,84.115,91.354,5.443,44.115,10.001,38.034,63.988,53.587,40.804,38.942,23.99,11.796,46.006,87.199,79.961,93.549,98.717,93.269,43.935
587,86.8,17.657,69.923,44.261,8.746,57.525,19.662,79.157,99.813,6.405,45.372,21.432,1.802,54.46,91.553,64.697,36.543,43.214,62.96,60.163,51.966,80.737,5.701,26.674,12.532,7.316,78.15,28.183,26.153,72.541,89.769,62.443,0.826,94.79,38.833,79.442,2.797,38.998
618,19.405,93.254,6.369,77.615,56.594,37.506,7.445,34.757,71.658,51.664,17.114,12.319,12.712,54.876,82.32,76.531,95.567,25.621,12.342,38.112,95.063,80.207,24.63,80.523,40.338,20.851,6.761,44.409,88.97,84.494,42.371,58.401,75.812,95.396,32.298,6.73,20.12,33.838
427,0.221,70.209,60.825,43.216,33.041,20.014,68.13,29.123,15.859,87.147,28.427,81.131,91.838,70.298,48.141,20.496,33.53,94.265,16.689,78.045,39.611,70.447,75.427,25.418,19.92,84.185,48.357,23.668,19.267,7.552,48.524,46.467,74.025,24.982,44.961,31.538,20.456,68.668
961,71.014,66.502,88.163,80.178,76.458,60.957,98.317,60.584,58.412,58.432,21.459,88.384,5.797,89.27,36.131,70.432,17.66,53.993,24.838,56.819,88.088,88.027,17.048,26.745,85.746,82.432,31.029,75.744,54.623,50.967,97.74,54.373,62.318,29.812,50.689,40.122,73.127,62.049
